"","field_1","CN","PLT_CN","PREV_SIT_C","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DA","CREATED_IN","MODIFIED_B","MODIFIED_D","MODIFIED_I","CYCLE","SUBCYCLE","AGECHKCD_R","AGE_DETERM","CCLCD_RMRS","DAMAGE_AGE","SIBASE_AGE","SITETRCD_R","SITE_AGE_T","SITE_TREE_","SITREE_EQU","TREECLCD_R","TREE_ACT_R","YEAR_AGE_T","LAT","LON","AVG_TEMP_bioclim","SOIL_MOIS","FIA_avg_soil_c","FIA_avg_soil_n","FIA_CN_RATIO","SOC_ORNL_kgperm2","N_ORNL_gperm2","Soilgrids_N_0.5","Soilgrids_N_5.15","Soilgrids_C_0.5","Soilgrids_C_5.15","precip_1","aridity_1","SOC_0_5_1","SOC_5_15_1","Nitrogen_0_5_1","Nitrogen_5_15_1","ORNL_CN","SOILGRIDS_C_AVG","SOILGRIDS_N_AVG","SOILGRIDS_CN","SOILGRIDS_CN_SCALE","logDIA","logAVG_TEMP","logSOILGRIDS_CN_SCALE","logAGEDIA","logprecip"
"3025",3025,3.41e+14,2.18e+14,NA,2014,12,2,91,32,1,1,"121",14.7,59,84,1,50,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.643055,-86.724035,19.36376,253.076,NA,NA,NA,7.936860085,638.43597,602,277,664,134,1618,1.0154,688,136,740,201,12.4317244922776,32,3.80666666666667,8.40630472854641,71.3125516637478,1.16731733474818,1.28698969123173,1.85316597639538,1.92427928606188,3.20897851727625
"3026",3026,3.41e+14,2.18e+14,NA,2014,12,2,91,38,1,1,"121",10.8,66,34,1,72,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.872135,-86.773676,18.79573,237.524,NA,NA,NA,7.234200001,796.36499,496,163,483,110,1612,1.034,488,141,481,129,9.08402565637648,25.6666666666667,2.46333333333333,10.4194857916103,81.2596792963464,1.03342375548695,1.27405919777077,1.90987510398471,1.53147891704226,3.20736503746907
"3027",3027,3.41e+14,2.18e+14,NA,2014,12,2,91,38,2,2,"121",10.8,66,34,1,72,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.872135,-86.773676,18.79573,237.524,NA,NA,NA,7.234200001,796.36499,496,163,483,110,1612,1.034,488,141,481,129,9.08402565637648,25.6666666666667,2.46333333333333,10.4194857916103,81.2596792963464,1.03342375548695,1.27405919777077,1.90987510398471,1.53147891704226,3.20736503746907
"3028",3028,3.41e+14,2.18e+14,NA,2014,12,2,91,42,1,1,"121",14.8,62,120,1,50,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.579576,-86.58249,19.19482,253.076,NA,NA,NA,7.936860085,638.43597,530,235,549,240,1624,1.0158,982,163,749,314,12.4317244922776,43.6,4.59,9.49891067538126,76.7111176470588,1.17026171539496,1.283184043863,1.88485831027063,2.07918124604762,3.21058602490516
"3030",3030,3.41e+14,2.18e+14,NA,2014,12,2,91,49,1,1,"121",10.1,75,37,1,79,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.959076,-86.741112,18.79573,237.524,NA,NA,NA,7.234200001,796.36499,516,118,457,145,1612,1.0183,455,166,490,101,9.08402565637648,26.2333333333333,2.30666666666667,11.3728323699422,85.9701647398844,1.00432137378264,1.27405919777077,1.93434775895361,1.56820172406699,3.20736503746907
"3031",3031,3.41e+14,2.18e+14,NA,2014,12,2,91,55,1,1,"121",6.9,43,26,1,53,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.564465,-86.732387,19.36376,253.076,NA,NA,NA,7.936860085,638.43597,675,182,390,153,1618,1.0004,339,118,465,164,12.4317244922776,19.1666666666667,2.64333333333333,7.25094577553594,65.6039230769231,0.838849090737255,1.28698969123173,1.8169298107128,1.41497334797082,3.20897851727625
"3034",3034,3.41e+14,2.18e+14,NA,2014,12,2,91,66,1,1,"121",9,46,28,1,54,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.779058,-86.77053,18.99092,237.524,NA,NA,NA,7.234200001,796.36499,493,173,352,112,1613,1.023,301,115,457,137,9.08402565637648,17.7,2.43666666666667,7.2640218878249,65.6685321477428,0.954242509439325,1.27854600429706,1.81735730885254,1.44715803134222,3.20763436738896
"3035",3035,3.41e+14,2.18e+14,NA,2014,12,2,113,2,1,1,"121",7,39,20,1,55,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.478107,-86.896242,19.55203,253.076,NA,NA,NA,7.936860085,638.43597,724,362,514,156,1611,0.9982,553,124,714,258,12.4317244922776,26.7,4.1,6.51219512195122,61.953756097561,0.845098040014257,1.29119185493032,1.79206764167244,1.30102999566398,3.20709554041922
"3036",3036,3.41e+14,2.18e+14,NA,2014,12,2,113,7,1,1,"121",10.6,75,22,1,100,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.776722,-86.955135,19.04012,237.524,NA,NA,NA,7.234200001,796.36499,650,207,318,140,1611,1.0243,259,114,496,163,9.08402565637648,16.2333333333333,2.74,5.92457420924574,59.0503211678832,1.02530586526477,1.27966968118993,1.77122226403353,1.34242268082221,3.20709554041922
"3037",3037,3.41e+14,2.18e+14,NA,2014,12,2,113,15,1,1,"121",12.3,69,37,1,73,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.859298,-87.083557,18.83518,237.524,NA,NA,NA,7.234200001,796.36499,546,267,314,118,1662,1.0463,446,125,563,173,9.08402565637648,23.2,3.03,7.65676567656766,67.6090792079208,1.0899051114394,1.27496977493128,1.83000502116549,1.56820172406699,3.22063101944809
"3042",3042,3.41e+14,2.18e+14,NA,2014,12,2,113,57,1,1,"121",7.8,57,36,1,61,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.809387,-86.804245,18.99092,237.524,NA,NA,NA,7.234200001,796.36499,488,240,662,176,1613,1.0204,634,176,624,174,9.08402565637648,32.8666666666667,3.24,10.1440329218107,79.8986666666667,0.89209460269048,1.27854600429706,1.90253953195303,1.55630250076729,3.20763436738896
"3043",3043,3.41e+14,2.18e+14,NA,2014,12,2,113,71,2,1,"121",13.5,80,56,1,74,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.850109,-87.006298,18.83518,237.524,NA,NA,NA,7.234200001,796.36499,506,185,423,149,1662,1.0371,480,125,546,151,9.08402565637648,24.3333333333333,2.82666666666667,8.60849056603774,72.3115518867925,1.13033376849501,1.27496977493128,1.85920768207928,1.7481880270062,3.22063101944809
"3044",3044,3.41e+14,2.18e+14,NA,2014,12,2,129,35,1,1,"121",13.7,70,115,1,57,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.150246,-84.45444,19.79576,321.773,NA,NA,NA,23.9673996,1898.18994,1362,589,775,164,1558,0.9602,668,136,1434,667,12.6264495954499,31.3333333333333,9.22666666666667,3.39595375722543,46.5564075144509,1.13672056715641,1.29657217986798,1.66797946097078,2.06069784035361,3.19256745333655
"3045",3045,3.41e+14,2.18e+14,NA,2014,12,2,129,82,1,1,"121",11.4,74,67,1,66,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.298156,-84.399682,19.62478,321.773,NA,NA,NA,23.9673996,1898.18994,1152,293,527,170,1569,0.9722,505,156,1531,361,12.6264495954499,27.2333333333333,7.51,3.62627607634265,47.694430093209,1.05690485133647,1.29280479686587,1.67846766371461,1.82607480270083,3.19562294358694
"3046",3046,3.41e+14,2.18e+14,NA,2014,12,2,129,150,1,1,"121",10.7,67,73,1,59,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.286285,-84.443643,19.62478,321.773,NA,NA,NA,23.9673996,1898.18994,1113,305,637,144,1569,0.9744,543,178,1428,401,12.6264495954499,29.9666666666667,7.43333333333333,4.03139013452915,49.6960986547085,1.02938377768521,1.29280479686587,1.69632229619337,1.86332286012046,3.19562294358694
"3047",3047,3.41e+14,2.18e+14,NA,2014,12,2,129,182,1,1,"121",9.5,59,75,1,51,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.205904,-84.607461,19.54474,253.076,NA,NA,NA,7.936860085,638.43597,1111,424,558,129,1556,0.9584,517,144,1358,405,12.4317244922776,26.8333333333333,7.22666666666667,3.71309963099631,48.1234252767528,0.977723605288848,1.29102989746889,1.6823565315076,1.8750612633917,3.19200959265367
"3049",3049,3.41e+14,2.18e+14,NA,2014,12,2,129,194,1,1,"121",9.8,63,65,1,56,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.295101,-84.585156,19.54474,253.076,NA,NA,NA,7.936860085,638.43597,1066,361,623,198,1556,0.9603,629,188,1334,442,12.4317244922776,33.5,7.39333333333333,4.53110910730388,52.1652100991885,0.991226075692495,1.29102989746889,1.71738096087431,1.81291335664286,3.19200959265367
"3051",3051,3.41e+14,2.18e+14,NA,2014,12,2,131,14,1,1,"121",15.9,62,53,1,58,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.655496,-86.296661,19.19602,253.076,NA,NA,NA,7.936860085,638.43597,735,237,368,180,1632,1.0126,351,119,435,160,12.4317244922776,19.6333333333333,2.51666666666667,7.80132450331126,68.3233443708609,1.20139712432045,1.2832111937445,1.8345691165548,1.72427586960079,3.21272015441784
"3056",3056,3.41e+14,2.18e+14,NA,2014,12,2,131,44,1,1,"121",9.3,53,37,1,56,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.365134,-86.113336,19.45434,253.076,NA,NA,NA,7.936860085,638.43597,896,529,544,414,1623,1.0145,480,208,970,521,12.4317244922776,29.8666666666667,6.70666666666667,4.45328031809145,51.7806580516899,0.968482948553935,1.28901650169231,1.71416756534184,1.56820172406699,3.21031851982623
"3060",3060,3.41e+14,2.18e+14,NA,2014,12,2,131,68,1,1,"121",15.3,54,50,1,52,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.88878,-86.049937,18.80516,237.524,NA,NA,NA,7.234200001,796.36499,511,143,420,197,1526,0.982,483,164,414,87,9.08402565637648,27.0333333333333,1.96,13.7925170068027,97.9258265306122,1.1846914308176,1.2742770328832,1.99089724584328,1.69897000433602,3.18355453361886
"3072",3072,3.41e+14,2.18e+14,NA,2014,12,3,53,3,1,1,"121",12,52,44,1,52,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.666963,-82.545046,21.47348,256.447,NA,NA,NA,16.89570045,1509.02002,1600,1154,307,163,1353,0.7696,428,217,1754,1415,11.1964720322266,28.7333333333333,15.28,1.8804537521815,39.0683219895288,1.07918124604762,1.33190243206205,1.59182475838787,1.64345267648619,3.13129779659762
"3073",3073,3.41e+14,2.18e+14,NA,2014,12,3,53,8,1,1,"121",10.3,65,53,1,61,50,4,180,17.8,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.507459,-82.470232,21.55081,256.447,NA,NA,NA,8.796859741,1509.02002,1416,825,295,165,1335,0.7655,350,135,1614,865,5.8295182465505,20.6666666666667,11.1466666666667,1.85406698564593,38.9379449760766,1.01283722470517,1.33346359801969,1.59037302707356,1.72427586960079,3.12548126570059
"3081",3081,3.41e+14,2.18e+14,NA,2014,12,3,69,27,1,1,"121",7.4,58,35,1,62,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.02836,-81.542432,21.11617,321.773,NA,NA,NA,23.9673996,1898.18994,1957,1529,376,183,1307,0.7709,431,260,2210,1832,12.6264495954499,31.7,19.58,1.61899897854954,37.7764739530133,0.869231719730976,1.32461514971861,1.57722141853514,1.54406804435028,3.11627558758054
"3082",3082,3.41e+14,2.18e+14,NA,2014,12,3,69,27,2,2,"121",12.3,73,51,1,69,50,3,14,11.8,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.02836,-81.542432,21.11617,321.773,NA,NA,NA,23.9673996,1898.18994,1957,1529,376,183,1307,0.7709,431,260,2210,1832,12.6264495954499,31.7,19.58,1.61899897854954,37.7764739530133,1.0899051114394,1.32461514971861,1.57722141853514,1.70757017609794,3.11627558758054
"3083",3083,3.41e+14,2.18e+14,NA,2014,12,3,69,127,1,1,"121",16.6,64,92,1,54,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.983175,-81.553911,21.43262,262.886,NA,NA,NA,23.9673996,558.97198,1668,1108,380,198,1287,0.7658,329,191,1846,1159,42.8776404856644,23.7,13.88,1.70749279538905,38.2137219020173,1.22010808804006,1.33107526399527,1.58221933872974,1.96378782734556,3.10957854690439
"3085",3085,3.41e+14,2.18e+14,NA,2014,12,3,95,6,2,1,"121",15.8,61,42,1,61,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.49589,-81.039206,21.81039,321.773,NA,NA,NA,23.9673996,1898.18994,2158,1805,536,508,1255,0.7378,641,575,1590,1178,12.6264495954499,59.7,13.1533333333333,4.53877344145971,52.2030795742524,1.19865708695442,1.33866343143535,1.71769612374277,1.6232492903979,3.09864372581706
"3088",3088,3.41e+14,2.18e+14,NA,2014,12,3,97,30,1,1,"121",11.6,50,40,1,51,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.339762,-81.105866,21.81039,321.773,NA,NA,NA,23.9673996,1898.18994,1854,1671,677,972,1255,0.7229,927,951,1645,1388,12.6264495954499,94.3,14.7366666666667,6.39900475005655,61.3944824700294,1.06445798922692,1.33866343143535,1.7881293427944,1.60205999132796,3.09864372581706
"3090",3090,3.41e+14,2.18e+14,NA,2014,12,3,97,86,2,1,"121",10.2,54,60,1,49,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.031958,-81.217432,22.19616,321.773,NA,NA,NA,23.9673996,1898.18994,1997,1619,560,562,1223,0.6935,658,495,1638,1040,12.6264495954499,54.9333333333333,12.3933333333333,4.43249058633674,51.6779359870898,1.00860017176192,1.34627784674524,1.71330515964419,1.77815125038364,3.08742645703629
"3091",3091,3.41e+14,2.18e+14,NA,2014,12,3,97,182,1,1,"121",12.9,51,42,1,51,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.182308,-81.160578,21.96082,321.773,NA,NA,NA,23.9673996,1898.18994,1470,1250,498,582,1230,0.7056,603,495,1467,1234,12.6264495954499,53.1,13.1166666666667,4.04828462515883,49.7795743329098,1.11058971029925,1.3416485523002,1.69705117861932,1.6232492903979,3.0899051114394
"3094",3094,3.41e+14,2.18e+14,NA,2014,12,3,101,52,2,1,"121",18,67,51,1,64,50,NA,NA,NA,1,NA,1,NA,"7/20/2015",489998,NA,"3/8/2017",489998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.203239,-82.582784,21.99416,262.886,NA,NA,NA,8.796859741,558.97198,1827,1371,574,395,1325,0.7538,706,388,1991,1546,15.7375683500271,49.4,16.9433333333333,2.9156010230179,44.1829846547315,1.25527250510331,1.34230738007369,1.64525505004375,1.70757017609794,3.12221587827283
"3135",3135,4.3e+14,2.9e+14,NA,2015,12,1,1,24,1,1,"121",5.8,47,17,1,74,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.545064,-82.063831,20.56646,247.17,NA,NA,NA,8.051400185,627.54602,1556,1164,435,172,1297,0.7877,481,154,1765,823,12.8299756964437,26.3,11.37,2.31310466138962,41.2060501319261,0.763427993562937,1.31315954523041,1.61496098656724,1.23044892137827,3.11293997608408
"3139",3139,4.3e+14,2.9e+14,NA,2015,12,1,1,46,2,1,"121",18.7,108,78,1,93,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.57622,-82.437788,20.65811,267.05,NA,NA,NA,8.917019844,545.073,1213,618,502,177,1351,0.8159,402,95,1529,302,16.3593130534809,19.7333333333333,7.11,2.77543366150961,43.490417721519,1.2718416065365,1.31509058561934,1.63839357904449,1.89209460269048,3.13065534902203
"3140",3140,4.3e+14,2.9e+14,NA,2015,12,1,1,49,1,1,"121",18.3,71,60,1,65,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.702908,-82.259519,20.30676,247.17,NA,NA,NA,8.051400185,627.54602,1030,139,391,123,1312,0.8033,465,149,1673,282,12.8299756964437,25.4333333333333,7.45666666666667,3.41081805990165,46.6298520339741,1.26245108973043,1.30764063604046,1.66866403735176,1.77815125038364,3.11793383503964
"3144",3144,4.3e+14,2.9e+14,NA,2015,12,1,3,26,2,2,"121",13.7,77,83,1,66,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.411949,-82.298757,19.82829,521.11,NA,NA,NA,23.9673996,3284,1009,214,598,177,1349,0.8393,620,140,1342,329,7.29823373934227,30,6.66666666666667,4.5,52.0115,1.13672056715641,1.29728526208296,1.71609937891094,1.91907809237607,3.1300119496719
"3154",3154,4.3e+14,2.9e+14,NA,2015,12,1,19,6,1,1,"121",12.2,54,36,1,57,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.867444,-81.911908,20.29767,262.886,NA,NA,NA,8.796859741,558.97198,1118,335,379,135,1300,0.8015,274,123,1526,311,15.7375683500271,17.3333333333333,7.16,2.42085661080074,41.7384525139665,1.08635983067475,1.30744618745904,1.62053634321761,1.55630250076729,3.11394335230684
"3159",3159,4.3e+14,2.9e+14,NA,2015,12,1,19,16,2,1,"121",15.1,78,36,1,83,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.093599,-81.973114,20.28551,247.17,NA,NA,NA,8.051400185,627.54602,1092,249,340,107,1309,0.8141,323,176,1702,327,12.8299756964437,22.5,7.85333333333333,2.86502546689304,43.9330908319185,1.17897694729317,1.30718593081784,1.64279175833081,1.55630250076729,3.11693964655076
"3161",3161,4.3e+14,2.9e+14,NA,2015,12,1,19,39,1,1,"121",13.9,75,77,1,65,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.09413,-81.699614,20.58432,0,NA,NA,NA,0,0,NA,NA,NA,NA,1290,0.7747,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1430148002541,1.31353652471579,NA,1.88649072517248,3.11058971029925
"3163",3163,4.3e+14,2.9e+14,NA,2015,12,1,23,43,1,1,"121",16.7,90,77,1,78,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.322473,-82.598109,19.84337,247.17,NA,NA,NA,8.051400185,627.54602,1100,238,525,144,1362,0.8416,426,130,1545,238,12.8299756964437,22.8666666666667,6.73666666666667,3.3943592281049,46.5485289460663,1.22271647114758,1.29761543032409,1.6679059607051,1.88649072517248,3.13417710757677
"3167",3167,4.3e+14,2.9e+14,NA,2015,12,1,31,5,1,1,"121",12.7,68,47,1,66,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.469084,-81.521059,20.57249,321.773,NA,NA,NA,23.9673996,1898.18994,1114,871,664,422,1301,0.7853,688,420,1336,618,12.6264495954499,50.9333333333333,8.57333333333333,5.94090202177294,59.1309968895801,1.10380372095596,1.3132868598918,1.77181520083226,1.67209785793572,3.11427729656159
"3191",3191,4.3e+14,2.9e+14,NA,2015,12,1,75,9,1,1,"121",9.8,76,39,1,79,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.169581,-82.625494,20.94223,256.447,NA,NA,NA,16.89570045,1509.02002,1979,1722,529,190,1408,0.8469,639,274,2311,1669,11.1964720322266,39.5666666666667,18.83,2.10125685962117,40.1593101433882,0.991226075692495,1.32102292496123,1.60378624389062,1.5910646070265,3.14860265480609
"3193",3193,4.3e+14,2.9e+14,NA,2015,12,1,75,24,1,1,"121",12.8,57,33,1,63,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.230908,-82.570828,20.94223,267.05,NA,NA,NA,16.89570045,1509.02002,1526,796,260,122,1408,0.8298,268,174,1272,486,11.1964720322266,20.5333333333333,7.48,2.74509803921569,43.3405294117647,1.10720996964787,1.32102292496123,1.63689421199542,1.51851393987789,3.14860265480609
"3194",3194,4.3e+14,2.9e+14,NA,2015,12,1,75,24,2,1,"121",12.8,57,33,1,63,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.230908,-82.570828,20.94223,267.05,NA,NA,NA,16.89570045,1509.02002,1526,796,260,122,1408,0.8298,268,174,1272,486,11.1964720322266,20.5333333333333,7.48,2.74509803921569,43.3405294117647,1.10720996964787,1.32102292496123,1.63689421199542,1.51851393987789,3.14860265480609
"3198",3198,4.3e+14,2.9e+14,NA,2015,12,1,75,54,1,1,"121",13.3,60,42,1,60,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.237842,-82.434142,21.08593,267.05,NA,NA,NA,8.917019844,545.073,1677,920,411,102,1364,0.8093,403,192,1786,721,16.3593130534809,26.2333333333333,10.76,2.43804213135068,41.8233661710037,1.12385164096709,1.32399276043559,1.62141898426021,1.6232492903979,3.13481437032046
"3200",3200,4.3e+14,2.9e+14,NA,2015,12,1,75,88,1,1,"121",17.5,55,40,1,56,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.405938,-82.546218,20.82898,267.05,NA,NA,NA,8.917019844,545.073,1373,666,383,153,1414,0.8353,480,169,1653,704,16.3593130534809,27.2666666666667,10.2033333333333,2.67232930414897,42.9809790918001,1.24303804868629,1.31866800296657,1.63327630434581,1.60205999132796,3.15044940946088
"3205",3205,4.3e+14,2.9e+14,NA,2015,12,1,83,28,1,1,"121",15.2,74,56,1,69,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.162282,-81.923468,21.20464,262.886,NA,NA,NA,8.796859741,558.97198,1823,1390,375,196,1289,0.7718,456,228,2063,1795,15.7375683500271,30.4,18.8433333333333,1.61330267114806,37.7483284981426,1.18184358794477,1.32643090366012,1.57689772576375,1.7481880270062,3.1102529173534
"3208",3208,4.3e+14,2.9e+14,NA,2015,12,1,83,34,1,1,"121",15.4,64,46,1,63,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.390046,-81.796209,20.85531,262.886,NA,NA,NA,8.796859741,627.54602,1310,697,329,123,1290,0.7819,329,165,1783,569,14.0178719339181,21.9666666666667,9.73666666666667,2.25607668606642,40.9242749058542,1.18752072083646,1.31921664972195,1.61198099334541,1.66275783168157,3.11058971029925
"3211",3211,4.3e+14,2.9e+14,NA,2015,12,1,83,68,1,1,"121",9.5,45,20,1,64,50,NA,NA,NA,1,NA,1,NA,"9/6/2016",489998,NA,"3/8/2017",489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.095776,-82.519978,21.10983,256.447,NA,NA,NA,16.89570045,1509.02002,2128,1795,405,170,1393,0.8109,361,152,1927,1415,11.1964720322266,22.1666666666667,15.8566666666667,1.39793987807442,36.6842209375657,0.977723605288848,1.32448473589604,1.56447930040114,1.30102999566398,3.14395111642396
